Pool Name,Pool Address,Backer Address,USDC Amount,Capped Airdrop GFI,Uncapped Airdrop GFI,Risk Bonus GFI,Modeled Liq. Mining GFI,TOTAL GFI DISTRIBUTION,Immeditely available,Unlocks over 12 months,Return at price
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x4bcDbEBbf5253850D8fFc3137D2475670e09732A,"$10,081.3",874.64,813.97,"1,688.60",688.24,"4,065.4437740","4,065.4437739769700000000",0.000000000000000000000000,403.26%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xA223C7692d7a80C98A94Ce0F2AC19Dfeb8FD47Ca,"$10,010.5",874.64,808.25,"1,682.88",683.40,"4,049.1643305","4,049.1643305393600000000",0.000000000000000000000000,404.49%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xE80271FC093D8d19E97f0D5820F0E3cfe0e44887,"$10,000.5",874.64,807.44,"1,682.07",682.72,"4,046.8646179","4,046.8646179467000000000",0.000000000000000000000000,404.67%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x25981b976Cf3d0311943575981E29ac9fD9e8999,"$10,000.0",874.64,807.40,"1,682.04",682.68,"4,046.7551658","4,046.7551658073600000000",0.000000000000000000000000,404.68%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x2CAf97331ffA906B8080165996FE57c6d5EAc986,"$10,000.0",874.64,807.40,"1,682.04",682.68,"4,046.7551658","4,046.7551658073600000000",0.000000000000000000000000,404.68%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x346f1b35cd74080b0D2001ad99d4FF3F06B28631,"$9,993.5",874.64,806.87,"1,681.51",682.24,"4,045.2553820","4,045.2553820154200000000",0.000000000000000000000000,404.79%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xB005Bba8414285450B44841267946cDcC3943498,"$9,950.0",874.64,803.36,"1,678.00",679.27,"4,035.2677456","4,035.2677456415900000000",0.000000000000000000000000,405.55%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x1F9E539D76eCc21830fa6a7CdeA4cf3946927A04,"$7,500.0",874.64,605.55,"1,480.19",512.01,"3,472.3841575","3,472.3841575187800000000",0.000000000000000000000000,462.98%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xb478ab91A9FAA7cC8503d85dc8Ef35ba4bBcB45E,"$7,475.1",874.64,603.54,"1,478.18",510.31,"3,466.6645618","3,466.6645618283100000000",0.000000000000000000000000,463.76%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xd144992C2906B7ccb810a09D91c528cc4d32934c,"$7,416.6",874.64,598.81,"1,473.45",506.32,"3,453.2118830","3,453.2118830105200000000",0.000000000000000000000000,465.61%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x9deBADcAAE4820092c8Ff7DC741C9ec7D9E95027,"$6,000.0",874.64,484.44,"1,359.08",409.61,"3,127.7615525","3,127.7615525456400000000",0.000000000000000000000000,521.29%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xdC4F707EA3B9d7b66F4c45466b6F99eB2F6B9b86,"$5,141.5",874.64,415.13,"1,289.76",351.00,"2,930.5323861","2,930.5323861259700000000",0.000000000000000000000000,569.97%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xbb4615d7223cBc087ceD0D32Bc2f1862CB91B6ad,"$5,025.0",874.64,405.72,"1,280.35",343.05,"2,903.7568593","2,903.7568593131000000000",0.000000000000000000000000,577.86%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x83463F91bAB2062D26D5d83080295a2Ded377501,"$5,000.0",874.64,403.70,"1,278.34",341.34,"2,898.0154467","2,898.0154467142400000000",0.000000000000000000000000,579.60%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xaF2a082188aD55993c0FBF1e067c01F27Cc69E1d,"$5,000.0",874.64,403.70,"1,278.34",341.34,"2,898.0131492","2,898.0131492302100000000",0.000000000000000000000000,579.60%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xBB34666407e47f87a44E4540ee765909506CB105,"$5,000.0",874.64,403.70,"1,278.34",341.34,"2,898.0131492","2,898.0131492302100000000",0.000000000000000000000000,579.60%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x75721AF9fdabE9E0bfB960dEE66Fa287a20A085F,"$5,000.0",874.64,403.70,"1,278.34",341.34,"2,898.0131492","2,898.0131492302100000000",0.000000000000000000000000,579.60%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x6d3C4171d6807378CF6482732873E675d28A8c72,"$5,000.0",874.64,403.70,"1,278.34",341.34,"2,898.0131492","2,898.0131492302100000000",0.000000000000000000000000,579.60%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xc5467213593778E528f0eB8117cc7AFBC5b7491b,"$5,000.0",874.64,403.70,"1,278.34",341.34,"2,898.0131492","2,898.0131492302100000000",0.000000000000000000000000,579.60%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x787aF2e1ef868ac9D2cf3e659112bbe173C04C87,"$5,000.0",874.64,403.70,"1,278.34",341.34,"2,898.0131492","2,898.0131492302100000000",0.000000000000000000000000,579.60%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xd6884F50113E87184A24b73422FeEf9Fab6047d7,"$4,970.0",874.64,401.28,"1,275.91",339.29,"2,891.1206971","2,891.1206971307500000000",0.000000000000000000000000,581.71%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x6CF6d7C4b21e01442276A37Fb21666B08c8E6d32,"$4,900.0",874.64,395.63,"1,270.26",334.52,"2,875.0383089","2,875.0383088986700000000",0.000000000000000000000000,586.74%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xA05967ed87D17aC0978101B73Cf784573A801bE7,"$4,439.4",874.64,358.44,"1,233.07",303.07,"2,769.2190455","2,769.2190455092700000000",0.000000000000000000000000,623.78%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x14Ff0Bc9417B6796f79768729002A793b51205B8,"$4,349.2",874.64,351.15,"1,225.79",296.91,"2,748.4855226","2,748.4855226187200000000",0.000000000000000000000000,631.96%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x0aD4070E1c34e0bD2F6366CFB8F71D566D1bD89F,"$4,029.7",874.64,325.36,"1,200.00",275.10,"2,675.0951659","2,675.0951659453500000000",0.000000000000000000000000,663.84%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x32596CaDEcFbce13D3Dd68864135e8876C9CD8B6,"$4,000.0",874.64,322.96,"1,197.60",273.07,"2,668.2647459","2,668.2647459147800000000",0.000000000000000000000000,667.07%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x12C444593336f75f42E83b6FdC833607d21b943F,"$4,000.0",874.64,322.96,"1,197.60",273.07,"2,668.2647459","2,668.2647459147800000000",0.000000000000000000000000,667.07%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xFFd92144CAfD599A5A93E4805CA4d8f0E666D623,"$3,949.3",874.64,318.87,"1,193.51",269.62,"2,656.6270703","2,656.6270702932400000000",0.000000000000000000000000,672.68%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x0196aD265c56F2b18B708C75CE9358A0b6DF64CF,"$3,694.0",874.64,298.25,"1,172.89",252.18,"2,597.9617345","2,597.9617345002600000000",0.000000000000000000000000,703.29%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xEEdA7f71Df5A589a9B8c5794AA3D28D66a4ee672,"$3,607.2",874.64,291.24,"1,165.88",246.26,"2,578.0111988","2,578.0111987631800000000",0.000000000000000000000000,714.69%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x6f9EFF4d554E82DC72fa55465fF04b28Ea1c09CE,"$3,537.0",874.64,285.58,"1,160.21",241.47,"2,561.8912352","2,561.8912351797400000000",0.000000000000000000000000,724.31%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xD6085929281Bb484763CA58cb06690e4f457D171,"$3,060.0",874.64,247.06,"1,121.70",208.90,"2,452.2998890","2,452.2998889852100000000",0.000000000000000000000000,801.41%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x1B87b6EF6dE51D272bd30493D0761d9a8De6B3D0,"$3,001.8",874.64,242.36,"1,117.00",204.92,"2,438.9184689","2,438.9184689321900000000",0.000000000000000000000000,812.50%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x207B94B7dAC8203E2fad3F0866385B5C187B73A3,"$3,000.0",874.64,242.22,"1,116.86",204.81,"2,438.5163426","2,438.5163425993500000000",0.000000000000000000000000,812.84%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x90681D5efA80999e7e9259E9f708dAE20b169966,"$3,000.0",874.64,242.22,"1,116.86",204.81,"2,438.5163426","2,438.5163425993500000000",0.000000000000000000000000,812.84%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xB635FA1A4E7F1f2edf5fBe4630040cb6db0B40af,"$3,000.0",874.64,242.22,"1,116.86",204.81,"2,438.5163426","2,438.5163425993500000000",0.000000000000000000000000,812.84%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x0773A995E752eec6456Ae887DEC5D4e06479FA9C,"$3,000.0",874.64,242.22,"1,116.86",204.81,"2,438.5163426","2,438.5163425993500000000",0.000000000000000000000000,812.84%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xEcc03538d9Af264725dABd36417441F7971c91F6,"$2,575.0",874.64,207.91,"1,082.54",175.79,"2,340.8732712","2,340.8732711902900000000",0.000000000000000000000000,909.08%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x59A9A5561D6b863762cF29d45D899c57B1ae5a6C,"$2,500.0",874.64,201.85,"1,076.49",170.67,"2,323.6421409","2,323.6421409416400000000",0.000000000000000000000000,929.46%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x4c6BB92f83e0E978270E8325181adeE3F1d0DF7f,"$2,354.0",874.64,190.06,"1,064.69",160.70,"2,290.0895463","2,290.0895462724100000000",0.000000000000000000000000,972.87%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xB9Df1Ac065Aba19Fb4a23328784665B9b19dEe31,"$2,083.5",874.64,168.22,"1,042.86",142.24,"2,227.9491533","2,227.9491533025600000000",0.000000000000000000000000,1069.34%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x9bDE6630773bdCAF111F1CC6cc6e405CFa1d8834,"$2,075.5",874.64,167.57,"1,042.21",141.69,"2,226.1093488","2,226.1093487661700000000",0.000000000000000000000000,1072.58%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x360f9f42411b3355BC448a28F1b399f2718a9363,"$2,000.0",874.64,161.48,"1,036.12",136.54,"2,208.7679393","2,208.7679392839200000000",0.000000000000000000000000,1104.38%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x434A316B54a1A45d02524F0A8bEBf8A27C3eC715,"$2,000.0",874.64,161.48,"1,036.12",136.54,"2,208.7679393","2,208.7679392839200000000",0.000000000000000000000000,1104.38%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xe9017c8De5040968D9752A18d805cD2A983E558c,"$2,000.0",874.64,161.48,"1,036.12",136.54,"2,208.7679393","2,208.7679392839200000000",0.000000000000000000000000,1104.38%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x391985Fdf0F28De092027D52763621221684caDf,"$2,000.0",874.64,161.48,"1,036.12",136.54,"2,208.7679393","2,208.7679392839200000000",0.000000000000000000000000,1104.38%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x50693E63A0Abb825B1Ba99564954D45B6e45A632,"$1,963.0",874.64,158.49,"1,033.13",134.01,"2,200.2672484","2,200.2672483612500000000",0.000000000000000000000000,1120.87%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xE7162C0B3902d8122f8E9792f314b972075e6ce4,"$1,854.8",874.64,149.75,"1,024.39",126.62,"2,175.4038762","2,175.4038761544500000000",0.000000000000000000000000,1172.86%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x416E367b6DFa99B04bD38fb3725c78ABb7132429,"$1,800.0",874.64,145.33,"1,019.97",122.88,"2,162.8182586","2,162.8182586208300000000",0.000000000000000000000000,1201.57%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xC8D46eb7881975F9aE15216FeEBa2ff58E55803c,"$1,500.0",874.64,121.11,995.75,102.40,"2,093.8937376","2,093.8937376262100000000",0.000000000000000000000000,1395.93%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xb0Ba26deDC9C1ddAe319de606C3B1279e26be57e,"$1,500.0",874.64,121.11,995.75,102.40,"2,093.8937376","2,093.8937376262100000000",0.000000000000000000000000,1395.93%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x8f3B566f10DB11b682942DbdA74f90279104d0a1,"$1,500.0",874.64,121.11,995.75,102.40,"2,093.8937376","2,093.8937376262100000000",0.000000000000000000000000,1395.93%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x850d3158d7BD0090B1c12d800C9E0ECf6410c846,"$1,500.0",874.64,121.11,995.75,102.40,"2,093.8937376","2,093.8937376262100000000",0.000000000000000000000000,1395.93%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x5dDfBfe0d816f182739C03137C19Da4d16af3820,"$1,230.7",874.64,99.37,974.00,84.02,"2,032.0270876","2,032.0270875814300000000",0.000000000000000000000000,1651.09%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x377Af2d92f7e09009847a38CeC9b35D5FC95BD35,"$1,200.0",874.64,96.89,971.52,81.92,"2,024.9692166","2,024.9692166315800000000",0.000000000000000000000000,1687.47%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xA1457afA30b8E396cDE5bAC320eD7c8E7b521BC8,"$1,100.0",874.64,88.81,963.45,75.10,"2,001.9943763","2,001.9943763000300000000",0.000000000000000000000000,1819.99%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x5FCd8118Adcb4CE6E08cd745eC7C22A8FfeDE3F0,"$1,092.5",874.64,88.21,962.84,74.58,"2,000.2730231","2,000.2730231479400000000",0.000000000000000000000000,1830.90%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xfE441Ae7F0521386400cE132434E17Bb24e8aee9,"$1,075.0",874.64,86.80,961.43,73.39,"1,996.2506731","1,996.2506731096000000000",0.000000000000000000000000,1856.98%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xDEc2216FCBf07810D29f25C439bA6214436c4F36,"$1,075.0",874.64,86.80,961.43,73.39,"1,996.2506662","1,996.2506662171500000000",0.000000000000000000000000,1856.98%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x1Ce606D6AC53866C7bE4F3dbb8AC0E991bBbE614,"$1,071.8",874.64,86.53,961.17,73.17,"1,995.5067156","1,995.5067156148900000000",0.000000000000000000000000,1861.89%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x1755cFf12A88289f2A884A240E5B1B58ac3A0e58,"$1,058.5",874.64,85.46,960.10,72.26,"1,992.4608399","1,992.4608399428400000000",0.000000000000000000000000,1882.34%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x00000000Cc0B822819f03424DAcf9077FdAa58A3,"$1,040.1",874.64,83.98,958.61,71.01,"1,988.2365985","1,988.2365984950900000000",0.000000000000000000000000,1911.55%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x4d2ED284Cb9eBaab06bc01cc1C7f824E5B161378,"$1,040.0",874.64,83.97,958.61,71.00,"1,988.2094721","1,988.2094721011100000000",0.000000000000000000000000,1911.74%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xBdF4CF8269C3883dd88975E1978a6aA9D3877F2E,"$1,025.0",874.64,82.76,957.39,69.98,"1,984.7636114","1,984.7636113513400000000",0.000000000000000000000000,1936.35%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x58507cD924340530cbea0883786396e1e9B2c0E3,"$1,009.0",874.64,81.47,956.10,68.88,"1,981.0872716","1,981.0872715983300000000",0.000000000000000000000000,1963.42%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x4BC496f7B1806A46Aa048b97FDc180c0c79Ce29d,"$1,005.6",874.64,81.19,955.83,68.65,"1,980.3032827","1,980.3032827418200000000",0.000000000000000000000000,1969.30%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x1795dEE42dEc2705f7a228FE0E62cD0a143A8De3,"$1,005.0",874.64,81.14,955.78,68.61,"1,980.1682780","1,980.1682779850700000000",0.000000000000000000000000,1970.32%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x5584cF54ADE7C81aB6d6Bc870C714F87FC0a7721,"$1,004.3",874.64,81.09,955.72,68.56,"1,980.0100365","1,980.0100364748000000000",0.000000000000000000000000,1971.51%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x30bF85E1d0bC7FDEDcbEeFf39225D8037cb0cb7c,"$1,000.0",874.64,80.74,955.38,68.27,"1,979.0195360","1,979.0195359684900000000",0.000000000000000000000000,1979.02%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xd4dE9F0fa7C40853146AD4994bb3A52615Ffdb40,"$1,000.0",874.64,80.74,955.38,68.27,"1,979.0195360","1,979.0195359684900000000",0.000000000000000000000000,1979.02%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xC8Dd81E7319339326B95FA16A43E19f4B295aC1e,"$1,000.0",874.64,80.74,955.38,68.27,"1,979.0195360","1,979.0195359684900000000",0.000000000000000000000000,1979.02%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x9a72B97137065b3816d091310E483811baa1bE0F,"$1,000.0",874.64,80.74,955.38,68.27,"1,979.0195360","1,979.0195359684900000000",0.000000000000000000000000,1979.02%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x2C3f500d7B743EaE6a41831184fF1CaAE951EA12,"$1,000.0",874.64,80.74,955.38,68.27,"1,979.0195360","1,979.0195359684900000000",0.000000000000000000000000,1979.02%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xD54809Ece97a0A0956BDD73650530Ffbc825161d,"$1,000.0",874.64,80.74,955.38,68.27,"1,979.0195360","1,979.0195359684900000000",0.000000000000000000000000,1979.02%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xCEcDc196b88c71e93DE12f2643cC00573A6BfF2D,"$1,000.0",874.64,80.74,955.38,68.27,"1,979.0195360","1,979.0195359684900000000",0.000000000000000000000000,1979.02%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x2F2588aCd44253312b4A94bF6753bE67514A5Cc6,"$1,000.0",874.64,80.74,955.38,68.27,"1,979.0195360","1,979.0195359684900000000",0.000000000000000000000000,1979.02%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x046f601CbcBfa162228897AC75C9B61dAF5cEe5F,$980.0,874.64,79.13,953.76,66.90,"1,974.4245679","1,974.4245679021800000000",0.000000000000000000000000,2014.72%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x3d8EF995A36965f17b4461848A8fBE92789A18dB,$858.3,874.64,69.30,943.93,58.59,"1,946.4631125","1,946.4631124556600000000",0.000000000000000000000000,2267.82%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xeE5894bb440342457EEa42E46d6aF75bedb14805,$843.7,874.64,68.12,942.75,57.60,"1,943.1064524","1,943.1064524424700000000",0.000000000000000000000000,2303.12%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x8f95adb1E97fdb9015806aCBBad5bEcC818BeD5d,$840.0,874.64,67.82,942.46,57.35,"1,942.2597914","1,942.2597914380200000000",0.000000000000000000000000,2312.21%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xC47145A82F21C5Bb731e0Dd419a668a5014A7037,$800.0,874.64,64.59,939.23,54.61,"1,933.0698553","1,933.0698553054100000000",0.000000000000000000000000,2416.34%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x31a79C7f44820161c645115Bbd2CE96Be9336b3F,$625.0,728.86,50.46,779.33,42.67,"1,601.3186959","1,601.3186959496900000000",0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x10f6d0f06f6f53a573Ca572dDC4852F21859577f,$531.0,619.24,42.87,662.11,36.25,"1,360.4803641","1,360.4803640788600000000",0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x73046a85C4DE379C8849FFEAFB2A1892793aa1dA,$514.0,599.42,41.50,640.92,35.09,"1,316.9244955","1,316.9244955490300000000",0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xBCf3bE746DcCe9C9b1E87D7a03ff199F9aC7eB9E,$505.0,588.92,40.77,629.69,34.48,"1,293.8655063","1,293.8655063273500000000",0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x42d4643b9e893E8AF5144138bb22144BA3f4dd6a,$504.7,588.53,40.75,629.28,34.45,"1,293.0070381","1,293.0070380934000000000",0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xe28f4d644942159Dd5b46D17F63e2B142ae70eF9,$500.0,583.09,40.37,623.46,34.13,"1,281.0562455","1,281.0562455010400000000",0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xFCba0693FC16DCb2a4E8FA7eD3DA31f5296993E4,$500.0,583.09,40.37,623.46,34.13,"1,281.0549568","1,281.0549567597600000000",0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xd6B01c20918a7Ba5D05E81DC59DEd322962b4D37,$500.0,583.09,40.37,623.46,34.13,"1,281.0549568","1,281.0549567597600000000",0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x167e95bb2a0BF1201A8BEf7b908629091102E9e7,$500.0,583.09,40.37,623.46,34.13,"1,281.0549568","1,281.0549567597600000000",0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x033CfB92e4f0e466aB4DbDCe7EaC50a90B3ABDa6,$500.0,583.09,40.37,623.46,34.13,"1,281.0549568","1,281.0549567597600000000",0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x2031CC88E566e08E7cBD0B8363d36A4141731503,$500.0,583.09,40.37,623.46,34.13,"1,281.0549568","1,281.0549567597600000000",0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x108Bd550A888B6174b7bB2f555Fc4006B1853984,$500.0,583.09,40.37,623.46,34.13,"1,281.0549568","1,281.0549567597600000000",0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x652B94DdfE2bbFb905191821369bb9F0861Ed343,$500.0,583.09,40.37,623.46,34.13,"1,281.0549568","1,281.0549567597600000000",0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x8149DC18D39FDBa137E43C871e7801E7CF566D41,$500.0,583.09,40.37,623.46,34.13,"1,281.0549568","1,281.0549567597600000000",0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x3d8EF995A36965f17b4461848A8fBE92789A18dB,$477.0,556.27,38.51,594.78,32.56,"1,222.1264287","1,222.1264287488100000000",0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x8874470F7a5a6485ad1aBf163399BBeD0eAcc663,$400.0,466.47,32.30,498.77,27.31,"1,024.8439654","1,024.8439654078000000000",0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x03C71Ab47AD0263F57f274E1094A50b74C10f934,$300.0,349.85,24.22,374.08,20.48,768.6329741,768.6329740558530000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x762A91Ab7615e306547E2dD1385693dacb0809f5,$300.0,349.85,24.22,374.08,20.48,768.6329741,768.6329740558530000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x7867c5f717A833f9c29790b3424E69f8c1d164fA,$300.0,349.85,24.22,374.08,20.48,768.6329741,768.6329740558530000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xDfAC48Ba52DA464CDbFf2F67849784384b0E874E,$250.0,291.55,20.19,311.73,17.07,640.5274784,640.5274783798780000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x298C7de0ABf45AA9290D77c1F77b4D2BD2472f0A,$250.0,291.55,20.19,311.73,17.07,640.5274784,640.5274783798780000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xC332F7D5bCc09cA423D88A3fc1b6694474a455aC,$201.0,234.40,16.23,250.63,13.72,514.9840926,514.9840926174220000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x93349626f432ff662BaF53E649783C0E95e29FB0,$201.0,234.40,16.23,250.63,13.72,514.9840926,514.9840926174220000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x29c45fF4e5C6E6F99A4110f56DB8327563Af69A7,$181.5,211.69,14.66,226.35,12.39,465.0936533,465.0936532889650000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xA8D5040bf6D02Be09dF157c3D8777DDE21eE9690,$150.0,174.93,12.11,187.04,10.24,384.3164870,384.3164870279270000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x1426D2146c7477c404A8434b94EeCf0e1C1580B0,$122.2,142.48,9.86,152.34,8.34,313.0282639,313.0282639308620000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xf4f16c2fC1d162c31C80FF31008e4a3a23Bf4281,$112.9,131.71,9.12,140.83,7.71,289.3761616,289.3761616368670000000,0.000000000000000000000000,2562.11%
